ticker,company_name,market_cap,52_week_delta,dividend_payout_ratio,forward_eps,g_revenue,gross_margin_pct,ebitda_margin_pct,price_to_forward_earnings,price_to_book,debt_to_equity,return_on_assets,return_on_equity,largest_institutional_owner,recommendation
CRMT,"America's Car-Mart, Inc.",685720797.6,0.5680307,0.0,8.64,0.138,0.48141,0.11778,12.087,2.4634366,63.576,0.09235,0.20976,Blackrock Inc.,buy
AMP,"Ameriprise Financial, Inc.",20945382720.0,0.46558785,0.2643,17.78,0.011,0.51139,0.27719998,9.298,3.512216,95.648,0.014520001,0.33903998,"Vanguard Group, Inc. (The)",buy
ABCB,Ameris Bancorp,3015624690.0,0.18092644,0.1619,4.23,0.688,0.0,0.0,10.234,1.2416463,0.0,0.00985,0.07514,Blackrock Inc.,buy
AMSF,"AMERISAFE, Inc.",1288681031.0,0.067767024,0.24190001,3.19,-0.022,0.32773,0.25811002,20.931,2.7485282,0.114,0.03771,0.16704,Blackrock Inc.,none
ABC,AmerisourceBergen Corporation,17867851940.0,0.033991575,0.396,8.09,0.054,0.0278,0.01312,10.726,6.231686,150.12,0.03036,0.28268,"Vanguard Group, Inc. (The)",hold
AME,"AMETEK, Inc.",22374682056.96,0.39080632,0.1514,4.43,0.07,0.34674,0.27,22.095,4.598111,53.621,0.0837,0.18170999,"Vanguard Group, Inc. (The)",buy
FOLD,"Amicus Therapeutics, Inc.",2478027250.0,-0.08011305,0.0,-0.97,1.368,0.87868,-1.74952,-10.026,4.5190525,37.446,-0.20429,-0.71879,Perceptive Advisors Llc,buy
AMKR,"Amkor Technology, Inc.",2967314724.0,0.9889065,0.0,0.69,-0.053,0.15392,0.18556,17.935,1.592869,75.343,0.02713,0.027880002,Dimensional Fund Advisors LP,hold
AMN,AMN Healthcare Services Inc AMN,2824159152.0,0.025497198,0.0,3.3,0.077,0.33218,0.10829,18.321,4.0052996,102.564,0.06764,0.18505,Blackrock Inc.,buy
AP,Ampco-Pittsburgh Corporation,38559015.0,-0.1875,0.0,-0.07,-0.08,0.15915,0.02712,-43.571,0.70034444,131.495,-0.0102699995,-0.5191,Gamco Investors Inc,none
AMPH,"Amphastar Pharmaceuticals, Inc.",898158630.0000001,-0.12954545,0.0,0.65,0.061,0.40537,0.05913,29.438,2.3193939,15.007,0.00205,0.12251,Blackrock Inc.,buy
APH,Amphenol Corporation,31131660000.0,0.22548103,0.2467,3.98,-0.013,0.31959,0.24269,26.382,7.482363,98.207,0.10241,0.28663,"FMR, LLC",buy
ADI,"Analog Devices, Inc.",42071139287.68,0.295434,0.5753,5.6,-0.06,0.66996,0.43694,20.398,3.5930424,48.088,0.053979997,0.118640006,"Vanguard Group, Inc. (The)",buy
ANDE,"The Andersons, Inc.",755668000.0,-0.23901808,0.5714,1.96,1.892,0.06671,0.02994,11.827,0.7924786,124.882,0.021089999,0.03566,Blackrock Inc.,hold
ANGI,ANGI Homeservices Inc.,641720160.0,-0.5194727,0.0,0.07,0.179,0.96312,0.15278,112.857,3.0060883,28.051,0.037609998,0.05805,"Luxor Capital Group, LP",buy
ANGO,"AngioDynamics, Inc.",574079674.0,-0.26663476,0.0,0.19,0.033,0.58029,0.09666,80.316,0.94407326,0.83,0.00079,-0.01159,Blackrock Inc.,hold
ANIK,Anika Therapeutics Inc.,789240514.0,0.74819016,0.0,1.62,0.109,0.7576,0.39042,34.142,2.8017833,8.063,0.08005,0.11495,Blackrock Inc.,buy
AXE,Anixter International Inc.,3015419006.0,0.5322747,0.0,7.43,0.02,0.20031999,0.049200002,11.997,1.7403697,76.67,0.047810003,0.122880004,Blackrock Inc.,buy
ANSS,"ANSYS, Inc.",21551754915.36,0.6522865,0.0,6.83,0.188,0.90376,0.39450002,36.909,7.25773,3.689,0.09716,0.16031,"Vanguard Group, Inc. (The)",buy
ATRS,"Antares Pharma, Inc.",795726750.0,0.48427665,0.0,0.15,0.92,0.56051,-0.071100004,32.5,17.922792,102.681,-0.06511,-0.0171,Blackrock Inc.,strong_buy
AM,Antero Midstream Corporation,2783912600.0,-0.6415621,0.0,0.95,5.447,0.80861,0.0,5.821,0.7901129,75.439,0.076,-0.10663,Invesco Ltd.,buy
AR,Antero Resources Corporation,803649600.0,-0.7990618,0.0,-0.33,-0.119,0.48271,0.34127,-8.182,0.1102806,93.156,-0.03667,0.02578,"FPR Partners, LLC",hold
ANTM,"Anthem, Inc.",71863841060.0,0.020494461,0.1916,22.71,0.147,0.20792,0.06731,12.48,2.2955832,68.093,0.05052,0.14226,Blackrock Inc.,buy
APA,Apache Corporation,7888483208.000001,-0.34005123,0.0,0.03,-0.262,0.74824,0.60613996,699.267,1.2518947,102.494,0.01594,-0.08999,Dodge & Cox Inc,hold
AIV,Apartment Investment and Manage,7767330032.64,0.119974494,0.681,0.16,-0.052,0.66144997,0.61397,326.062,4.5543427,230.525,0.01829,0.17936,"Vanguard Group, Inc. (The)",buy
APOG,"Apogee Enterprises, Inc.",1020758823.9999999,0.14814818,0.4087,3.58,-0.014,0.20865999,0.07967,10.737,2.0290313,64.984,0.03771,0.08547,Blackrock Inc.,buy
ARI,Apollo Commercial Real Estate F,2845040461.76,0.0027011633,1.4153999,1.76,-0.485,1.0,0.0,10.528,1.0819807,137.449,0.0373,0.08208,Blackrock Inc.,hold
APEN,"Apollo Endosurgery, Inc.",60738470.0,-0.31527096,0.0,-1.26,-0.204,0.49942002,-0.48064998,-2.302,6.105263,551.784,-0.21270001,-1.3643601,"Nantahala Capital Management, LLC",buy
AINV,Apollo Investment Corporation -,1143920583.0,0.15302014,2.0225,1.83,0.065,1.0,0.0,9.393,0.91954637,126.387,0.04744,0.04691,Thornburg Investment Management Inc.,hold
APPF,"AppFolio, Inc.",1837788075.0,0.86695266,0.0,0.49,0.355,0.60645,0.074310005,228.673,30.431831,57.66,0.03615,0.29517,"Ashe Capital Management, LP",hold
APLE,"Apple Hospitality REIT, Inc.",3551475440.0,0.03169465,1.5,0.8,-0.001,0.45791999,0.34358,19.831,1.0674875,47.484,0.03089,0.05251,"Vanguard Group, Inc. (The)",buy
AAPL,Apple Inc.,1212953211289.5999,0.5738208,0.2523,14.89,0.018,0.37818,0.29395,18.026,13.179475,119.405,0.11347,0.55917,"Vanguard Group, Inc. (The)",buy
AIT,Applied Industrial Technologies,2467000392.0,0.09165251,0.35759997,4.76,-0.009,0.29092,0.094069995,13.408,2.6606078,112.774,0.06971,0.14889,Blackrock Inc.,hold
AMAT,"Applied Materials, Inc.",52187481326.079994,0.6564238,0.2867,4.38,-0.065,0.43716,0.25417998,12.898,6.3278446,64.682,0.113800004,0.35953,"Vanguard Group, Inc. (The)",buy
AAOI,"Applied Optoelectronics, Inc.",206408628.0,-0.47720367,0.0,-0.53,-0.183,0.22674999,-0.11535,-19.358,0.6809132,45.645,-0.06343,-0.122889996,Blackrock Inc.,hold
AREX,APPROACH RESOURCES INC,2200314.4,-0.9735537,0.0,-0.23,-0.527,0.71325994,0.50088,-0.102,0.0039542317,77.326,-0.0106,-0.0864,"Wilks Brothers, LLC",hold
ATR,"AptarGroup, Inc.",7152163948.0,0.13641405,0.3944,4.3,0.053,0.36446998,0.21019,26.019,4.6014643,80.953,0.07472,0.1591,"Vanguard Group, Inc. (The)",hold
APVO,Aptevo Therapeutics Inc.,28435337.6,-0.69853663,0.0,-0.71,0.547,-0.72484,-1.55247,-0.885,1.4403671,122.654,-0.43441,-1.5578599,"Stonepine Capital Management, LLC",buy
WTR,"Aqua America, Inc.",9814289906.24,0.28782284,1.2045,1.58,0.077,0.6339,0.56216,28.778,2.5407913,80.371,0.02614,0.05303,"Vanguard Group, Inc. (The)",buy
AQMS,"Aqua Metals, Inc.",36360149.760000005,-0.67938775,0.0,-0.2,1.02,0.0,0.0,-3.168,0.6374245,18.092,-0.32766,-0.78547996,"AWM Investment Company, Inc.",buy
WAAS,AquaVenture Holdings Limited,677007801.0,0.1669333,0.0,-0.55,0.438,0.5187,0.30332002,-38.782,1.6757011,81.515,0.011030001,-0.05325,"Wellington Management Company, LLP",buy
ARMK,Aramark,10615783700.480001,0.18897629,0.2472,2.61,0.01,0.105170004,0.081020005,16.307,3.1761196,201.963,0.03441,0.14081,Nomura Holdings Inc.,buy
ABR,Arbor Realty Trust,1387596680.72,0.27327585,0.7929,1.35,0.153,0.8946,0.0,10.515,1.433404,337.583,0.03214,0.14741999,"Vanguard Group, Inc. (The)",hold
RKDA,"Arcadia Biosciences, Inc.",49938433.17,0.13191497,0.0,-2.04,0.059,0.0,0.0,-2.831,3.6882505,15.429,-0.38256,-1.7092999,"Vanguard Group, Inc. (The)",strong_buy
ARCB,ArcBest Corporation,709601958.0,-0.21708685,0.1397,2.62,-0.047,0.07375,0.06532,10.618,0.92903656,48.522,0.03557,0.08284,Blackrock Inc.,hold
ACGL,Arch Capital Group Ltd.,16645999560.0,0.50344586,0.0,2.95,0.199,0.39654,0.26813,13.922,1.5972465,24.372,0.03071,0.12772,Artisan Partners Limited Partnership,hold
ARCH,"Arch Coal, Inc.",1143026382.0,-0.11983234,0.096999995,12.74,-0.022,0.21316999,0.18324,5.965,1.6260457,46.651,0.0945,0.47171003,Invesco Ltd.,buy
ADM,Archer-Daniels-Midland Company,24506654470.7584,-0.011661828,0.65949994,3.25,0.059,0.06271,0.039189998,13.545,1.2992474,51.52,0.023659999,0.06301,State Farm Mutual Automobile Insurance Co,buy
AROC,"Archrock, Inc.",1399091100.0000002,-0.013259649,1.0879,0.76,0.054,0.51223,0.39861,12.118,1.323466,174.838,0.04402,0.06847,Blackrock Inc.,buy
ARNC,Arconic Inc.,13435028000.0,0.54801416,0.2025,2.44,0.01,0.20059,0.14331001,12.705,2.8988216,140.276,0.051939998,0.07516,"Vanguard Group, Inc. (The)",buy
ARDX,"Ardelyx, Inc.",477103650.0,1.7971311,0.0,-1.28,16.517,0.80745006,0.0,-5.664,9.2711,112.041,-0.38254002,-1.0808899,"NEA Management Company, LLC",strong_buy
ARNA,"Arena Pharmaceuticals, Inc.",2420674001.0,0.1928798,0.0,-6.51,-0.622,0.76018,0.67702,-7.421,2.106755,5.505,0.36887002,0.66117996,Blackrock Inc.,buy
ARCC,Ares Capital Corporation - Clos,8051752210.431999,0.15521479,0.91910005,1.83,0.132,1.0,0.0,10.299,1.0915619,91.637,0.05213,0.10105,Thornburg Investment Management Inc.,buy
ACRE,Ares Commercial Real Estate Cor,450736344.0,0.11428571,1.0,1.38,0.389,1.0,0.0,11.315,1.0502421,288.178,0.021930002,0.08789,Blackrock Inc.,buy
ARES,Ares Management Corporation,3847433380.0,0.5142726,1.4419,1.9,0.937,0.34986,0.20524,17.647,8.484312,431.6,0.01587,0.18275999,Capital World Investors,buy
AGX,"Argan, Inc.",532861030.5,-0.1517309,11.1111,4.49,-0.539,0.04773,-0.05506,7.591,1.4820209,0.288,-0.0296,0.00315,"Wellington Management Company, LLP",none
ANET,"Arista Networks, Inc.",14670155950.08,-0.17169344,0.0,9.04,0.162,0.63695997,0.34936002,21.241,5.521148,3.865,0.16104999,0.33443,"Vanguard Group, Inc. (The)",hold
AHH,"Armada Hoffler Properties, Inc.",1033912334.0000001,0.2463479,2.1842,0.51,0.429,0.44794,0.35272,36.578,2.498326,159.016,0.014889999,0.05343,Blackrock Inc.,buy
AFI,"Armstrong Flooring, Inc.",83205774.0,-0.7186178,0.0,-1.24,-0.207,0.14887,0.01018,-3.121,0.27146465,25.775,-0.04289,-0.1295,Dimensional Fund Advisors LP,hold
AWI,Armstrong World Industries Inc,4483640100.0,0.47949278,0.1528,5.05,0.064,0.36569,0.27192,18.307,12.190137,191.723,0.08392,0.65139,Price (T.Rowe) Associates Inc,hold
ARTX,Arotech Corporation,79928937.0,0.14559388,0.0,0.24,-0.011,0.31772,0.04487,12.49,1.0411601,33.472,0.0057599996,-0.00844,Dimensional Fund Advisors LP,none
ARQL,"ArQule, Inc.",2403210270.0,4.5507045,0.0,-0.38,-0.958,0.0,0.0,-52.382,15.685579,11.287,-0.16320999,-0.32124,"Nantahala Capital Management, LLC",buy
ARW,"Arrow Electronics, Inc.",6722360201.0,0.14937067,0.0,7.96,-0.055,0.11777,0.039219998,10.369,1.4386439,77.122,0.03797,-0.0159,Blackrock Inc.,hold
AROW,Arrow Financial Corporation,540651650.0,0.11158419,0.4143,2.69,0.062,0.0,0.0,13.42,1.849101,0.0,0.01203,0.13102001,Arrow Financial Corp,none
ARWR,"Arrowhead Pharmaceuticals, Inc.",6777370604.0,3.9612002,0.0,-0.73,2.847,1.0,0.38881,-97.004,27.650528,0.0,0.16575001,0.4007,Blackrock Inc.,buy
ARTNA,Artesian Resources Corporation,314209774.269,-0.01118505,0.6141,1.62,0.029,0.48814,0.42564,23.079,2.2124798,94.613,0.02815,0.09623,Blackrock Inc.,none
AJG,Arthur J. Gallagher & Co.,17515443066.24,0.26308024,0.4683,4.21,0.025,0.31547,0.17059,22.305,3.61646,101.193,0.02567,0.15496,"Vanguard Group, Inc. (The)",buy
APAM,Artisan Partners Asset Manageme,1682473243.0,0.24461031,0.9467,2.77,-0.046,0.48985,0.35345,10.796,14.179707,186.73,0.18353,1.33739,"Vanguard Group, Inc. (The)",hold
ABG,Asbury Automotive Group Inc,2124358648.5000002,0.73440456,0.0,9.85,0.048,0.16183001,0.051459998,11.173,3.5409093,323.817,0.0774,0.33525002,Blackrock Inc.,hold
ASNA,"Ascena Retail Group, Inc.",87668683.52,-0.837729,0.0,-0.35,-0.177,0.55727,0.03703,-1.257,0.5744125,888.609,-0.02093,-1.6478101,"Stadium Capital Management, LLC",hold
AHT,Ashford Hospitality Trust Inc,276207550.0,-0.394103,0.0,-0.7,0.05,0.27302,0.26022,-3.864,0.89391935,1070.167,0.01567,-0.34392,"Vanguard Group, Inc. (The)",hold
AINC,Ashford Inc. (Holding Company),53838487.698,-0.5889001,0.0,7.13,0.374,0.25274,0.14409,3.43,0.96194726,18.392,0.010980001,-0.01344,Glacier Peak Capital LLC,strong_buy
ASH,Ashland Global Holdings Inc.,4495729860.0,0.0061113834,2.6923,3.79,-0.087,0.32651,0.20417,19.71,1.2551036,46.682,0.020869998,0.0068800002,Blackrock Inc.,buy
ASPN,"Aspen Aerogels, Inc.",192944382.0,1.9084249,0.0,-0.26,0.48,0.15994,-0.07574,-30.538,3.2661457,17.723,-0.11906,-0.38884997,George Kaiser Family Foundation,buy
AZPN,"Aspen Technology, Inc.",8073098880.0,0.4466418,0.0,4.15,0.174,0.90327,0.48797,28.52,20.559319,90.323,0.18738002,0.62546,"Vanguard Group, Inc. (The)",buy
ASMB,"Assembly Biosciences, Inc.",457124850.0,-0.33797777,0.0,-4.15,-0.013,0.0,0.0,-4.229,2.9017856,8.337,-0.25663,-0.50119,"Armistice Capital, LLC",strong_buy
ASB,Associated Banc-Corp,3420276030.0,0.016957164,0.3417,1.8,-0.024,0.0,0.0,11.925,0.9190752,0.0,0.0104,0.08906,"Vanguard Group, Inc. (The)",hold
AC,"Associated Capital Group, Inc.",124564533.76,0.011804342,0.0,2.59,0.097,-0.08093,-0.70231,13.875,0.9095776,0.0,-0.01013,-0.010720001,Horizon Kinetics Asset Management LLC,none
AIZ,"Assurant, Inc.",7880228568.000001,0.4443463,0.5825,9.71,0.048,0.08609,0.07767,13.384,1.3961434,65.013,0.00899,0.05208,"Vanguard Group, Inc. (The)",buy
AGO,Assured Guaranty Ltd.,4722808410.0,0.2789433,0.2023,3.42,-0.24,0.87582,0.0,14.477,0.7182024,19.904,0.025320001,0.053340003,"Vanguard Group, Inc. (The)",none
ASTE,"Astec Industries, Inc.",879080237.0,0.19949734,0.0,1.86,-0.003,0.17483,0.01988,20.962,1.4246045,0.838,-0.00213,-0.01038,Blackrock Inc.,hold
ALOT,"AstroNova, Inc.",99366085.30000001,-0.2493326,0.37330002,0.7,-0.026,0.37889,0.094189994,20.136,1.3615726,30.115,0.03689,0.07713,Dimensional Fund Advisors LP,none
ATRO,Astronics Corporation,676128376.0,-0.04383111,0.0,1.58,-0.168,0.22594,0.11602,18.519,2.1215198,49.515,0.04642,0.24789,Blackrock Inc.,buy
ASTC,Astrotech Corporation,11003324.826000001,-0.31899643,0.0,-0.68,-0.97,0.16841999,0.0,-2.736,8.494064,234.826,-1.27836,-4.7174897,Blackrock Inc.,none
HOME,At Home Group Inc.,378867051.0,-0.68786985,0.0,0.67,0.187,0.30844998,0.1259,8.821,0.52866983,211.634,0.028169999,0.0862,"CAS Investment Partners, LLC",hold
T,AT&T Inc.,277663047567.36,0.27181554,0.91480005,3.6,-0.025,0.53547,0.29626,10.558,1.5165176,101.63,0.03227,0.09175,"Vanguard Group, Inc. (The)",buy
ATKR,Atkore International Group Inc.,1974255074.0000002,1.2018878,0.0,4.06,0.051,0.25943002,0.15787,10.35,8.470067,362.897,0.10422,0.78339994,"Vanguard Group, Inc. (The)",buy
AT,Atlantic Power Corporation,260749664.99999997,0.115740776,0.0,-0.05,0.087,0.48479998,0.40965,-47.7,13.551136,325.0,0.03096,0.2496,Morgan Stanley,hold
AAWW,Atlas Air Worldwide Holdings,678852416.0,-0.4539839,0.0,3.99,-0.012,0.30838,0.18355,6.576,0.30947044,134.149,0.02283,0.16224001,Blackrock Inc.,buy
AFH,"Atlas Financial Holdings, Inc.",5750052.9,-0.94916755,0.0,0.65,-0.117,-0.080290005,-0.0679,0.741,0.11777506,49.677,-0.02414,-0.52895,"Renaissance Technologies, LLC",hold
ATO,Atmos Energy Corporation,12732811360.0,0.07983744,0.48279998,4.98,-0.002,0.48683,0.39303002,21.424,2.2142205,69.465,0.03709,0.09722,"Vanguard Group, Inc. (The)",buy
ATNI,"ATN International, Inc.",887100190.0,-0.27275115,0.0,0.34,-0.046,0.73787004,0.24154,163.088,1.273103,19.289,0.010089999,0.01589,Blackrock Inc.,buy
ATRC,"AtriCure, Inc.",1231207065.0,-0.026543021,0.0,-1.03,0.134,0.73816,-0.08371,-30.223,4.767958,29.592,-0.04176,-0.10677,"FMR, LLC",strong_buy
VOXX,VOXX International Corporation,96929716.0,0.011286736,0.0,0.15,-0.171,0.26724002,-0.01311,29.467,0.26874202,4.444,-0.02036,-0.09252,Kahn Brothers Group Inc.,none
ALV,"Autoliv, Inc.",7154957614.08,0.08394027,1.0164,6.86,-0.003,0.18514,0.1245,11.956,3.6000524,113.025,0.07218,0.10566,Cevian Capital II Gp Ltd,hold
ADP,"Automatic Data Processing, Inc.",72831724666.87999,0.20997643,0.582,6.93,0.056,0.45106,0.24844,24.289,13.608214,119.923,0.052249998,0.47209,"Vanguard Group, Inc. (The)",hold
AN,"AutoNation, Inc.",4547156028.0,0.5002961,0.0,4.73,0.021,0.16394,0.04483,10.776,1.5173708,203.334,0.047059998,0.1375,"Vanguard Group, Inc. (The)",hold
AVB,"AvalonBay Communities, Inc.",30066435360.0,0.15182722,0.83519995,5.08,0.021,0.66563004,0.63991,42.378,2.7739766,69.308,0.027490001,0.09463,"Vanguard Group, Inc. (The)",buy
AGR,"Avangrid, Inc.",15101073959.039999,-0.06310117,0.9167,2.45,-0.038,0.39306,0.28608,19.947,0.99677736,49.678,0.01805,0.03719,"Wellington Management Company, LLP",underperform
AVY,Avery Dennison Corporation,10831160640.16,0.42689478,0.7914,7.05,0.001,0.26760998,0.13787,18.399,10.252945,202.705,0.096949995,0.22636999,"Vanguard Group, Inc. (The)",buy
AVGR,"Avinger, Inc.",13871680.0,-0.58579886,0.0,-1.55,0.193,0.29057,-2.12376,-0.865,1.5839244,157.299,-0.52527,-3.16181,"Perkins Capital Management, Inc.",strong_buy
CAR,"Avis Budget Group, Inc.",2369795340.0,0.18649757,0.0,3.97,-0.009,0.29084,0.11887,8.086,4.7989235,3533.737,0.02649,0.34055,"Srs Investment Management, Llc",buy
AVA,Avista Corporation,3149040829.5,0.08040428,0.5275,2.0,-0.041,0.66249,0.31601,23.602,1.6630263,119.073,0.024419999,0.105299994,Blackrock Inc.,underperform
AVT,"Avnet, Inc.",4127326560.0000005,-0.018673658,0.6183,3.07,-0.09,0.12557,0.037469998,13.316,1.048017,53.838,0.03736,0.03225,"Vanguard Group, Inc. (The)",hold
AVX,AVX Corporation,3436152640.0,0.30128193,0.33580002,0.89,-0.173,0.25792,0.20577,22.831,1.4184991,0.78,0.05553,0.09822,Price (T.Rowe) Associates Inc,hold
AXTA,Axalta Coating Systems Ltd.,6958545750.0,0.2997849,0.0,1.94,-0.034,0.34935,0.19615,15.286,5.4114966,294.962,0.05288,0.21386999,"Berkshire Hathaway, Inc",buy
ACLS,"Axcelis Technologies, Inc.",737255814.0,0.24423718,0.0,1.06,-0.272,0.42064,0.079380006,21.453,1.8063389,13.404,0.02681,0.039219998,Blackrock Inc.,buy
AXS,Axis Capital Holdings Limited,4942583912.0,0.076419234,1.4616001,5.39,-0.03,0.15709,0.03637,10.922,1.0272563,26.925,0.00375,0.02513,"Vanguard Group, Inc. (The)",buy
AXGN,"AxoGen, Inc.",651230250.0,-0.4547611,0.0,-0.28,0.261,0.84204,-0.26061,-58.929,4.8090935,2.788,-0.10889,-0.19183001,ArrowMark Colorado Holdings LLC,buy
AXTI,AXT Inc,128703360.0,-0.297593,0.0,0.04,-0.307,0.30788,0.08552,80.0,0.6896552,4.515,0.00527,-0.00341,Dimensional Fund Advisors LP,buy
AYTU,"Aytu BioScience, Inc.",14283032.59,-0.27239132,0.0,-0.15,0.006,0.70432997,-2.06393,-4.593,5.34031,16.946,-0.46331,-4.59519,"Armistice Capital, LLC",strong_buy
AZZ,AZZ Inc.,1158141320.0,0.07125771,0.2918,3.05,0.103,0.21733,0.14155,14.52,1.8702224,55.675,0.04847,0.094969995,Blackrock Inc.,buy
BGS,"B&G Foods, Inc. B&G Foods, Inc.",1117258047.0,-0.42107022,0.7037,1.73,-0.039,0.23969,0.17386,10.084,1.3247019,258.223,0.04093,0.21247,Blackrock Inc.,hold
BMI,"Badger Meter, Inc.",1798496114.0,0.14778233,0.39490002,1.74,-0.018,0.38567,0.19996999,35.506,5.557255,1.347,0.092250004,0.14912,Blackrock Inc.,hold
BCPC,Balchem Corporation,3267063328.0,0.28386116,0.1918,3.24,0.023,0.32518002,0.23951,31.346,4.453604,31.03,0.06545,0.11224,Blackrock Inc.,buy
BLL,Ball Corporation,20915055527.04,0.3277433,0.3086,2.98,0.002,0.19623,0.15695,21.455,6.254647,208.542,0.04322,0.15395,"Vanguard Group, Inc. (The)",buy
BANC,"Banc of California, Inc.",804238898.5,0.059132814,0.0,0.78,-0.66,0.0,0.0,20.455,1.1415999,0.0,0.00215,0.021949999,"Wellington Management Company, LLP",hold
BANF,BancFirst Corporation,1959978000.0,0.1486746,0.3081,3.97,0.076,0.0,0.0,15.113,1.9991337,0.0,0.01652,0.14169,"Vanguard Group, Inc. (The)",hold
BXS,BancorpSouth Bank,3296095660.0,0.10555947,0.32479998,2.43,0.13,0.0,0.0,12.947,1.324074,0.0,0.011619999,0.09358,Blackrock Inc.,hold
BAC,Bank of America Corporation,301875887841.28,0.35339248,0.2325,2.98,-0.093,0.0,0.0,11.262,1.2448072,0.0,0.01163,0.10446999,"Berkshire Hathaway, Inc",buy
BOH,Bank of Hawaii Corporation,3664324300.0,0.21204829,0.4695,5.38,0.041,0.0,0.0,16.914,2.84375,0.0,0.01279,0.17422001,Blackrock Inc.,hold
BMRC,Bank of Marin Bancorp,610110180.0,0.12851715,0.3048,2.4,0.027,0.0,0.0,18.708,1.8221663,0.0,0.01356,0.10854,Blackrock Inc.,hold
BK,Bank of New York Mellon Corpora,45934730994.560005,0.044995785,0.2987,4.21,-0.048,0.0,0.0,11.831,1.2223912,0.0,0.01076,0.093310006,"Berkshire Hathaway, Inc",hold
BFIN,BankFinancial Corporation,201860620.0,-0.11957246,0.41669998,0.83,0.02,0.0,0.0,15.819,1.1610222,0.0,0.01038,0.08579001,Dimensional Fund Advisors LP,hold
BKU,"BankUnited, Inc.",3365339703.0,0.12877584,0.3077,3.04,-0.234,0.0,0.0,11.66,1.1582955,0.0,0.00856,0.092259996,"Vanguard Group, Inc. (The)",hold
BWFG,"Bankwell Financial Group, Inc.",227687509.47,0.037500024,0.2237,2.25,-0.067,0.0,0.0,12.906,1.2789685,0.0,0.00962,0.10266,"Seidman, Lawrence B.",buy
BANR,Banner Corporation,1952085169.5,-0.06179005,0.36490002,4.07,0.063,0.0,0.0,13.434,1.2205071,0.0,0.01328,0.107130006,Blackrock Inc.,buy
BNED,"Barnes & Noble Education, Inc",210819024.0,-0.10699588,0.0,0.26,-0.053,0.26416,0.054429997,16.788,0.4609779,121.636,0.019129999,-0.04201,Blackrock Inc.,buy
B,"Barnes Group, Inc.",3089490788.0,0.10288513,0.21190001,3.43,0.008,0.35599,0.22017999,17.761,2.551516,75.155,0.05736,0.12922,Blackrock Inc.,buy
BBSI,"Barrett Business Services, Inc.",667627933.8,0.36738527,0.1506,5.96,0.003,0.66528,0.063319996,14.947,4.1681094,17.706,0.04284,0.41087002,Capital World Investors,buy
BAS,"Basic Energy Services, Inc.",10851814.5,-0.91793895,0.0,-3.72,-0.276,0.23066,0.044899996,-0.117,0.0815982,276.201,-0.07164,-0.72402,"Ascribe Capital, LLC",buy
BSET,"Bassett Furniture Industries, I",153978346.0,-0.25771683,1.0204,0.95,-0.031,0.60495,0.0465,16.032,0.83754945,0.0,0.01739,0.02717,Dimensional Fund Advisors LP,none
BAX,Baxter International Inc.,42057050500.0,0.24541843,0.2642,3.75,-0.001,0.43087003,0.23628001,21.967,5.380119,73.839,0.067329995,0.19012,Blackrock Inc.,buy
BV,"BrightView Holdings, Inc.",1709750999.9999998,0.44701695,0.0,1.26,0.074,0.26541,0.11428001,12.96,1.3311054,90.006,0.029719999,0.03536,Kohlberg Kravis Roberts & Co. L.P.,buy
BBT,BB&T Corporation,41564273418.24,0.13929713,0.41939998,4.39,0.034,0.0,0.0,12.355,1.4245569,0.0,0.0144299995,0.106429994,"Vanguard Group, Inc. (The)",buy
BCBP,"BCB Bancorp, Inc. (NJ)",224504160.93,0.20388353,0.45529997,1.16,0.01,0.0,0.0,11.745,1.1297703,0.0,0.00774,0.100760005,Blackrock Inc.,hold
BECN,"Beacon Roofing Supply, Inc.",1997221524.48,-0.114067316,0.0,2.96,0.049,0.24441,0.06374,9.838,1.0722439,114.916,0.01675,-0.00467,"Clayton, Dubilier & Rice, LLC",hold
BBGI,"Beasley Broadcast Group, Inc.",33523880.000000004,-0.35805082,0.5128,0.55,0.015,0.24697,0.16917999,5.436,0.29609826,102.522,0.03311,0.03874,Gamco Investors Inc,buy
BZH,"Beazer Homes USA, Inc.",489488202.0,0.4672897,0.0,2.0,0.018,0.15072,0.0352,7.91,0.8675148,218.71,0.01796,-0.13430001,Blackrock Inc.,buy
